uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,text_clean,tokens,tokens_str
at://did:plc:l7olr5sfyryyfojahjttu3dx/app.bsky.feed.post/3mcufqsr5jk2a,bafyreigejv6ucptkiay6mdnak7uwvpg55ng6d2w4xghmo2obgwnvm4wtui,ai as pessoas chamando a sarah e o jonas de irmãos lannister 💀💀💀 fascinante a época de bbb,2026-01-20 14:50:25.943000+00:00,0,0,7,2026-01-20 14:50:26.335000+00:00,godoysworld.bsky.social,gody,did:plc:l7olr5sfyryyfojahjttu3dx,ai as pessoas chamando a sarah e o jonas de irmãos lannister fascinante a época de bbb,"['pessoas', 'chamando', 'sarah', 'jonas', 'irmãos', 'lannister', 'fascinante', 'época']",pessoas chamando sarah jonas irmãos lannister fascinante época
at://did:plc:rdkm7tyahhszzlrekmrlpgv5/app.bsky.feed.post/3mct5qgucxk26,bafyreiccz2amcu6zicigjlh7u5q5bi6p5nf3ou437kr4slh2c2m5zemliy,Nossa a Sarah se enterrando mais ainda com isso que ela falou da Chaiany #BBB26 #BBB,2026-01-20 02:54:23.791000+00:00,0,0,5,2026-01-20 02:54:23.935000+00:00,siaht.bsky.social,Labubu da Shopee,did:plc:rdkm7tyahhszzlrekmrlpgv5,nossa a sarah se enterrando mais ainda com isso que ela falou da chaiany #bbb26 #bbb,"['sarah', 'enterrando', 'falou', 'chaiany']",sarah enterrando falou chaiany
at://did:plc:rdkm7tyahhszzlrekmrlpgv5/app.bsky.feed.post/3mctbvqxo6c2g,bafyreiatqq6had2wfpipebmyvsa6g7tluq4rz47sic4vynf25dzmbbcov4,"Gente, alguém fala pra Juliette mandar uma lata de moça fiesta pra Sarah qdo ela for eliminada? #BBB26 #BBB",2026-01-20 04:08:57.120000+00:00,0,0,4,2026-01-20 04:08:57.332000+00:00,siaht.bsky.social,Labubu da Shopee,did:plc:rdkm7tyahhszzlrekmrlpgv5,gente alguém fala pra juliette mandar uma lata de moça fiesta pra sarah qdo ela for eliminada #bbb26 #bbb,"['gente', 'alguém', 'fala', 'juliette', 'mandar', 'lata', 'moça', 'fiesta', 'sarah', 'qdo', 'for', 'eliminada']",gente alguém fala juliette mandar lata moça fiesta sarah qdo for eliminada
at://did:plc:v5ssmvli5pscjmajcxlwjsgb/app.bsky.feed.post/3mcndo3die22s,bafyreibmf7ji47rrbilxdprzpods4ufrzshmsn5rypjwhyx4e3ttbsnxgy,Aí Sarah tu num tá no BBB 21 não #BBB26,2026-01-17 19:24:28.616000+00:00,1,2,9,2026-01-17 19:24:30.229000+00:00,chicabarney.bsky.social,Chica Barney,did:plc:v5ssmvli5pscjmajcxlwjsgb,aí sarah tu num tá no bbb 21 não #bbb26,['sarah'],sarah
at://did:plc:r4pjbrb5qf7hqh3kdlvbanfy/app.bsky.feed.post/3mcsqvrutrk2m,bafyreihjqshs735cgk6lnsmyrwq3qp6xdybsznstww4qb67s7v45pk4fpa,"Não gosto dele nem sou fã da Sarah, mas é evidente que existe uma máfia jogando sujo ao exaltar seus preferidos e sujar a imagem de quem divergem deles. Diversas páginas acabam moldando a opinião pública e muitas vezes com informações falsas, eu mesma nem acompanho o BBB como antes, é desanimador.",2026-01-19 23:04:44.467000+00:00,2,1,9,2026-01-19 23:04:55.743000+00:00,likeadiamond.bsky.social,Diamond 💎,did:plc:r4pjbrb5qf7hqh3kdlvbanfy,não gosto dele nem sou fã da sarah mas é evidente que existe uma máfia jogando sujo ao exaltar seus preferidos e sujar a imagem de quem divergem deles diversas páginas acabam moldando a opinião pública e muitas vezes com informações falsas eu mesma nem acompanho o bbb como antes é desanimador,"['gosto', 'sou', 'sarah', 'evidente', 'existe', 'máfia', 'jogando', 'sujo', 'exaltar', 'preferidos', 'sujar', 'imagem', 'divergem', 'diversas', 'páginas', 'acabam', 'moldando', 'opinião', 'pública', 'vezes', 'informações', 'falsas', 'mesma', 'acompanho', 'antes', 'desanimador']",gosto sou sarah evidente existe máfia jogando sujo exaltar preferidos sujar imagem divergem diversas páginas acabam moldando opinião pública vezes informações falsas mesma acompanho antes desanimador
at://did:plc:bw2akxadcm626jw4maxlwjnj/app.bsky.feed.post/3mcntuxqkg22j,bafyreie5ciylne3udiqqd4z33mmi3exv2p274wgbdjcptdmqgvk35r7hba,atenção os participantes do bbb jonas (22cm) e sarah (22 aperta e confirma) estão conspirando,2026-01-18 00:14:39.523000+00:00,0,1,11,2026-01-18 00:14:47.031000+00:00,ptrckpva.bsky.social,fiona apple fazendo obra no canil dos cachorros,did:plc:bw2akxadcm626jw4maxlwjnj,atenção os participantes do bbb jonas 22cm e sarah 22 aperta e confirma estão conspirando,"['atenção', 'participantes', 'jonas', '22cm', 'sarah', 'aperta', 'confirma', 'conspirando']",atenção participantes jonas 22cm sarah aperta confirma conspirando
at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3mcu2gw4u6s2c,bafyreigistg6et2gzieq7oz3q224h53yl6ytky2bri46kboaah2aapehwq,"👀 BBB 26: Sarah chama Juliette de 'errada' e causa alvoroço na web

📲 www.ibahia.com/diversao/tv/...

#Ibahia #BBB26 #BBB #SarahAndrade #Juliette #RealityShow #TV",2026-01-20 11:28:02.767000+00:00,0,0,2,2026-01-20 11:28:08.330000+00:00,ibahia.bsky.social,ibahia,did:plc:u23x2dljjn36qxzeqhbujgq7,bbb 26 sarah chama juliette de errada e causa alvoroço na web #ibahia #bbb26 #bbb #sarahandrade #juliette #realityshow #tv,"['sarah', 'chama', 'juliette', 'errada', 'causa', 'alvoroço', 'web']",sarah chama juliette errada causa alvoroço web
at://did:plc:2whzeyp6psmziq7jl2fohp5d/app.bsky.feed.post/3mcj6f3kocs2e,bafyreievbao3ln6vinlvrrlbkzgfmtd4tmpxwfrkm52kl7zlec35jyqdre,"Eu vou achar mto hilário se a Sarah tiver voltado pro BBB só pra cair no grupo errado e sair de lá escorraçada de novo, o BP com o Gil vai ser impagável. 🤣 #BBB26",2026-01-16 03:39:19.200000+00:00,1,1,23,2026-01-16 03:39:19.833000+00:00,danielvaz.bsky.social,Daniel Vaz,did:plc:2whzeyp6psmziq7jl2fohp5d,eu vou achar mto hilário se a sarah tiver voltado pro bbb só pra cair no grupo errado e sair de lá escorraçada de novo o bp com o gil vai ser impagável #bbb26,"['vou', 'achar', 'mto', 'hilário', 'sarah', 'tiver', 'voltado', 'cair', 'grupo', 'errado', 'sair', 'escorraçada', 'novo', 'gil', 'ser', 'impagável']",vou achar mto hilário sarah tiver voltado cair grupo errado sair escorraçada novo gil ser impagável
at://did:plc:h6n3z5vatkm6ortaao5cddhd/app.bsky.feed.post/3mck5rpybmk2q,bafyreifmttfqav4e4iv22rom5ygoqyzmxtvdwkzm6hddjbsvf73bbjwbve,"A Sarah desconfortável apagada nesse #bbb pq nao tem os bastião pra se escorar, essa q é a vdd",2026-01-16 13:01:09.267000+00:00,2,0,10,2026-01-16 13:01:09.636000+00:00,marish.bsky.social,Planeta Chupão ☄️,did:plc:h6n3z5vatkm6ortaao5cddhd,a sarah desconfortável apagada nesse #bbb pq nao tem os bastião pra se escorar essa q é a vdd,"['sarah', 'desconfortável', 'apagada', 'nao', 'bastião', 'escorar', 'vdd']",sarah desconfortável apagada nao bastião escorar vdd
at://did:plc:csy6zroyr45r4qk2lhybjs3l/app.bsky.feed.post/3mcsl46zc7s2w,bafyreiagjyjibvp3a6yjigfjbiksednwa36hoi35kq2zx4iepexfcdo6hm,"Se o Gil não parar de passar pano pra amiguinha dele, essa participação vai servir pra ele perder o contrato do próximo #BBB #BBB26
E olha que eu simpatizei com a Sarah no #BBB21 mesmo depois da traição com a Juliette",2026-01-19 21:20:57.114000+00:00,0,0,4,2026-01-19 21:20:57.830000+00:00,oimeunomeehana.bsky.social,,did:plc:csy6zroyr45r4qk2lhybjs3l,se o gil não parar de passar pano pra amiguinha dele essa participação vai servir pra ele perder o contrato do próximo #bbb #bbb26 e olha que eu simpatizei com a sarah no #bbb21 mesmo depois da traição com a juliette,"['gil', 'parar', 'passar', 'pano', 'amiguinha', 'participação', 'servir', 'perder', 'contrato', 'próximo', 'olha', 'simpatizei', 'sarah', 'traição', 'juliette']",gil parar passar pano amiguinha participação servir perder contrato próximo olha simpatizei sarah traição juliette
at://did:plc:rdkm7tyahhszzlrekmrlpgv5/app.bsky.feed.post/3mckplya5ps2z,bafyreieio7veprcrnznbgdmcylzyvuufy4hzwccqjj4zvndnbil4excgt4,Tinha esquecido que a Sarah é biscoiteira de homem #BBB26 #BBB,2026-01-16 18:20:03.939000+00:00,1,0,4,2026-01-16 18:20:05.540000+00:00,siaht.bsky.social,Labubu da Shopee,did:plc:rdkm7tyahhszzlrekmrlpgv5,tinha esquecido que a sarah é biscoiteira de homem #bbb26 #bbb,"['esquecido', 'sarah', 'biscoiteira', 'homem']",esquecido sarah biscoiteira homem
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mct5tnuvai2c,bafyreigwlhalhjcgl5252bbtpditrv6vspnxxrag2db3a7onrxj7pnmwam,"Chaiany sobre Sarah: “pode rir, vai terminar chorando” #BBB #BBB26 #RedeBBB",,0,1,1,2026-01-20 02:56:11.933000+00:00,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja,chaiany sobre sarah pode rir vai terminar chorando #bbb #bbb26 #redebbb,"['chaiany', 'sarah', 'pode', 'rir', 'terminar', 'chorando']",chaiany sarah pode rir terminar chorando
at://did:plc:r52gp4thd7rjpxqrnahahaue/app.bsky.feed.post/3mct4implgc2v,bafyreih34zpdygwv2mpcqya5wzjfdcd3qbkdcgzl6mb5weaa5prklpwa3i,"A CHAYYYYYYYY

AAAAÁAAAAAAAAAAAAAAAAA

QUEM NAO GSNHA? COWBOY, SARAH E O 22. 

#BBB",2026-01-20 02:32:07.750000+00:00,0,0,2,2026-01-20 02:32:08.840000+00:00,carinavd.bsky.social,Carina 💙📚,did:plc:r52gp4thd7rjpxqrnahahaue,a chayyyyyyyy aaaaáaaaaaaaaaaaaaaaaa quem nao gsnha cowboy sarah e o 22 #bbb,"['chayyyyyyyy', 'aaaaáaaaaaaaaaaaaaaaaa', 'nao', 'gsnha', 'cowboy', 'sarah']",chayyyyyyyy aaaaáaaaaaaaaaaaaaaaaa nao gsnha cowboy sarah
at://did:plc:r52gp4thd7rjpxqrnahahaue/app.bsky.feed.post/3mct2ogxzhc2v,bafyreidbcd5j2quz2lfa3eedsf35uckhumvrdiiwlmhgepsm6s76jhauhy,"Foi nessa dinâmica que a Sarah ganhou fama, né?
Quando ela respondeu que quem não ganharia era o nego Di pq ele sairia no dia seguinte.

Uma das poucas jogadas realmente boas dela.

#bbb",2026-01-20 01:59:35.574000+00:00,0,0,2,2026-01-20 01:59:35.935000+00:00,carinavd.bsky.social,Carina 💙📚,did:plc:r52gp4thd7rjpxqrnahahaue,foi nessa dinâmica que a sarah ganhou fama né quando ela respondeu que quem não ganharia era o nego di pq ele sairia no dia seguinte uma das poucas jogadas realmente boas dela #bbb,"['dinâmica', 'sarah', 'ganhou', 'fama', 'respondeu', 'ganharia', 'nego', 'sairia', 'dia', 'seguinte', 'poucas', 'jogadas', 'realmente']",dinâmica sarah ganhou fama respondeu ganharia nego sairia dia seguinte poucas jogadas realmente
at://did:plc:jqs453ktxco5ho5z46wardhp/app.bsky.feed.post/3mcbidpodkc2b,bafyreif6r7f7eeo44k2ej3a2nfynhzsxj27kocpvilpn6dkxkczeb3zhgi,🚨 Sarah Andrade (BBB 21) é anunciada como VETERANA no #BBB26.,2026-01-13 02:16:12.674000+00:00,0,5,33,2026-01-13 02:16:51.235000+00:00,tracklist.com.br,Tracklist,did:plc:jqs453ktxco5ho5z46wardhp,sarah andrade bbb 21 é anunciada como veterana no #bbb26,"['sarah', 'andrade', 'anunciada', 'veterana']",sarah andrade anunciada veterana
at://did:plc:la2b7mtezlaukldwvnk7q4na/app.bsky.feed.post/3mcsbxp76322b,bafyreif4rzzan6pfpbxltvqcv2gr43zae4h4ajzmkmrj7c3r6zsphwmmce,"Adoro como a Sarah Andrade é uma pessoa faz as coisas até o fim, nada fica pela metade! Ela acabou com grande parte da própria reputação no primeiro #bbb que participou e agora fez questão de voltar pra acabar com o resto!",2026-01-19 18:37:22.638000+00:00,0,3,5,2026-01-19 18:37:23.336000+00:00,mahoushoujo.bsky.social,Majō,did:plc:la2b7mtezlaukldwvnk7q4na,adoro como a sarah andrade é uma pessoa faz as coisas até o fim nada fica pela metade ela acabou com grande parte da própria reputação no primeiro #bbb que participou e agora fez questão de voltar pra acabar com o resto,"['adoro', 'sarah', 'andrade', 'pessoa', 'faz', 'coisas', 'fim', 'nada', 'fica', 'metade', 'acabou', 'grande', 'parte', 'própria', 'reputação', 'primeiro', 'participou', 'fez', 'questão', 'voltar', 'acabar', 'resto']",adoro sarah andrade pessoa faz coisas fim nada fica metade acabou grande parte própria reputação primeiro participou fez questão voltar acabar resto
at://did:plc:stjraggjlh6yk2ekyxhwrmls/app.bsky.feed.post/3mcu3vbh44c2a,bafyreifnrx72g34f6vuewivld4u4q5ce2bp6qh2oo7psczdykl4xjzzp4e,"Acordei, vi que chamaram o Jonas e a Sarah de irmãos Lannister do BBB na rede do kiko e GAITEI.",2026-01-20 11:53:58.142000+00:00,0,0,1,2026-01-20 11:53:58.829000+00:00,queenventress.bsky.social,Urach De Lioncourt ✦⋆,did:plc:stjraggjlh6yk2ekyxhwrmls,acordei vi que chamaram o jonas e a sarah de irmãos lannister do bbb na rede do kiko e gaitei,"['acordei', 'chamaram', 'jonas', 'sarah', 'irmãos', 'lannister', 'rede', 'kiko', 'gaitei']",acordei chamaram jonas sarah irmãos lannister rede kiko gaitei
at://did:plc:3lllzbmdm5jjqtvij7b2yv7i/app.bsky.feed.post/3mclnmc4qu22t,bafyreihzynw3mlfr3lpxxfpv3gvju3psobkagm5enmne7khlcj53akis2m,"- Sarah Andrade
- Presença de uma pessoa Namastreta
- Beijo gay entre um homem negro e um Gil do Vigor*
- Um biruleibe pra quem a casa toda torce o nariz bebendo e querendo falar com todo mundo

Essa festa tá seguindo o script pra se tornar a festa indiana do BBB 21 no #BBB26

*Gil do Vigor genérico",2026-01-17 03:17:06.568000+00:00,0,0,8,2026-01-17 03:17:07.334000+00:00,donpatito.bsky.social,Pato 🦆,did:plc:3lllzbmdm5jjqtvij7b2yv7i,sarah andrade presença de uma pessoa namastreta beijo gay entre um homem negro e um gil do vigor um biruleibe pra quem a casa toda torce o nariz bebendo e querendo falar com todo mundo essa festa tá seguindo o script pra se tornar a festa indiana do bbb 21 no #bbb26 gil do vigor genérico,"['sarah', 'andrade', 'presença', 'pessoa', 'namastreta', 'beijo', 'gay', 'entre', 'homem', 'negro', 'gil', 'vigor', 'biruleibe', 'casa', 'torce', 'nariz', 'bebendo', 'querendo', 'falar', 'mundo', 'festa', 'seguindo', 'script', 'tornar', 'festa', 'indiana', 'gil', 'vigor', 'genérico']",sarah andrade presença pessoa namastreta beijo gay entre homem negro gil vigor biruleibe casa torce nariz bebendo querendo falar mundo festa seguindo script tornar festa indiana gil vigor genérico
at://did:plc:hvdzschdwadgziaax7am7s2e/app.bsky.feed.post/3mcfvuy3bi22d,bafyreif7whbukg5l375nukzbns5d6v75vml2rfcm7bim6r6pdb33i2se6a,Espero que nesse bbb a sarah saia com mais do que um colchão e uma barraca #bbb26,2026-01-14 20:29:09.528000+00:00,0,0,4,2026-01-14 20:29:10.738000+00:00,yayasg.bsky.social,Yasmin 🌼,did:plc:hvdzschdwadgziaax7am7s2e,espero que nesse bbb a sarah saia com mais do que um colchão e uma barraca #bbb26,"['espero', 'sarah', 'saia', 'colchão', 'barraca']",espero sarah saia colchão barraca
at://did:plc:rovs7k35giv42zqnwan5gup7/app.bsky.feed.post/3mcfys3emfk2a,bafyreicsc62aq3p2fmcrpzdkycicxade5kw7veixyr6mds7cl3fw4put7m,"Sarah desiste da prova do líder!

#AleReality #bbb26 #BBB",2026-01-14 21:21:13.542000+00:00,0,0,2,2026-01-14 21:21:14.730000+00:00,alexandrefelipe.bsky.social,☆ Alê Reality ☆,did:plc:rovs7k35giv42zqnwan5gup7,sarah desiste da prova do líder #alereality #bbb26 #bbb,"['sarah', 'desiste', 'prova', 'líder']",sarah desiste prova líder
at://did:plc:rovs7k35giv42zqnwan5gup7/app.bsky.feed.post/3mcbhqcgr2s24,bafyreigezyg4may7vl4eimeourpwjpzgya7nf4q4isbs7ya7rvfdkpi3om,"Sarah entrou desfilando!!!

#AleReality #bbb26 #BBB",2026-01-13 02:05:21.280000+00:00,0,1,9,2026-01-13 02:05:22.532000+00:00,alexandrefelipe.bsky.social,☆ Alê Reality ☆,did:plc:rovs7k35giv42zqnwan5gup7,sarah entrou desfilando #alereality #bbb26 #bbb,"['sarah', 'entrou', 'desfilando']",sarah entrou desfilando
at://did:plc:rovs7k35giv42zqnwan5gup7/app.bsky.feed.post/3mccw4acals25,bafyreiadd45pbn3xz77xbwwklkpmmek2auzw2qx7vw72ft6ipyl74iajfa,"Mano, a Sarah continua com o faro apurado de detetive!!! Ela é muito boa jogadora!!!

#AleReality #bbb26 #BBB",2026-01-13 15:55:13.812000+00:00,0,2,17,2026-01-13 15:55:15.333000+00:00,alexandrefelipe.bsky.social,☆ Alê Reality ☆,did:plc:rovs7k35giv42zqnwan5gup7,mano a sarah continua com o faro apurado de detetive ela é muito boa jogadora #alereality #bbb26 #bbb,"['mano', 'sarah', 'continua', 'faro', 'apurado', 'detetive', 'jogadora']",mano sarah continua faro apurado detetive jogadora
at://did:plc:hu4k2wttrtyfyy2ylq4xqlcr/app.bsky.feed.post/3mcha76kbl22e,bafyreibyhfqtmps2s4hpyl3v3hk4skntvji5p7i4xtchyc45rqzzpzcjay,"Conferentie voor parlementen van de EU over AI en de impact op de Europese samenleving. Wat gaan we doen? Hoe gaan we samenwerken. Hoe zorgen we ervoor dat AI niet ons vormgeeft, maar dat wij AI vormgeven. Digitale geletterdheid is  cruciaal. Ik kom later uitgebreider terug op de inbreng van team NL",2026-01-15 09:06:29.003000+00:00,2,3,38,2026-01-15 09:06:35.531000+00:00,barbarakathmann.bsky.social,Barbara Kathmann,did:plc:hu4k2wttrtyfyy2ylq4xqlcr,conferentie voor parlementen van de eu over ai en de impact op de europese samenleving wat gaan we doen hoe gaan we samenwerken hoe zorgen we ervoor dat ai niet ons vormgeeft maar dat wij ai vormgeven digitale geletterdheid is cruciaal ik kom later uitgebreider terug op de inbreng van team nl,"['conferentie', 'voor', 'parlementen', 'van', 'over', 'impact', 'europese', 'samenleving', 'wat', 'gaan', 'doen', 'hoe', 'gaan', 'samenwerken', 'hoe', 'zorgen', 'ervoor', 'dat', 'niet', 'ons', 'vormgeeft', 'maar', 'dat', 'wij', 'vormgeven', 'digitale', 'geletterdheid', 'cruciaal', 'kom', 'later', 'uitgebreider', 'terug', 'inbreng', 'van', 'team']",conferentie voor parlementen van over impact europese samenleving wat gaan doen hoe gaan samenwerken hoe zorgen ervoor dat niet ons vormgeeft maar dat wij vormgeven digitale geletterdheid cruciaal kom later uitgebreider terug inbreng van team
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mcctwzluyy2r,bafyreies3i7nae7rahlyfuyfsp6yxvjmeuhiy6ys57a6xcne6dcledrmwm,"BBB 26: recorde a trajetória da veterana Sarah Andrade, ex-espiã de 2021",2026-01-13 15:16:31.408000+00:00,0,0,3,2026-01-13 15:16:32.732000+00:00,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl,bbb 26 recorde a trajetória da veterana sarah andrade ex espiã de 2021,"['recorde', 'trajetória', 'veterana', 'sarah', 'andrade', 'espiã', '2021']",recorde trajetória veterana sarah andrade espiã 2021
at://did:plc:asiclfe63d4am6l27elw6gz6/app.bsky.feed.post/3mcbhvsxhu22a,bafyreifr2nflkaczya2x4prvlcdgogrzv54unuxabnfj2sizdlpdehst2a,E quando as 2 maiores loiras (Sarah e Ana Paula) se juntarem??? #BBB,2026-01-13 02:08:26.377000+00:00,2,2,8,2026-01-13 02:08:29.536000+00:00,pvzinho.bsky.social,TITIO PV 🍒,did:plc:asiclfe63d4am6l27elw6gz6,e quando as 2 maiores loiras sarah e ana paula se juntarem #bbb,"['maiores', 'loiras', 'sarah', 'ana', 'paula', 'juntarem']",maiores loiras sarah ana paula juntarem
at://did:plc:hwagunyo43h452q4m763a6kx/app.bsky.feed.post/3mcbjatcqmk2f,bafyreibfop5fdykf4o6dk4nkqe2mjg6h5t3himde4q7lnku76sn3hzpb2y,"tô completamente ""calma lá sem militância aqui também"" com a sarah de volta no bbb",2026-01-13 02:32:29.586000+00:00,0,0,3,2026-01-13 02:32:30.536000+00:00,andreazevedo.bsky.social,jurídico ana paula renault,did:plc:hwagunyo43h452q4m763a6kx,tô completamente calma lá sem militância aqui também com a sarah de volta no bbb,"['completamente', 'calma', 'militância', 'sarah', 'volta']",completamente calma militância sarah volta
at://did:plc:qcvaygdrb52z2kzfma55fubn/app.bsky.feed.post/3mcbhbkrokc2a,bafyreih5gjqv7leec2cmfgap2esmyfbjwa3legaxj4je7zqfpokgejnslm,SARAH ANDRADE E ANA PAULA RENAULT MEU SENHOR #bbb,2026-01-13 01:57:06.709000+00:00,0,0,5,2026-01-13 01:57:07.531000+00:00,caroli.bsky.social,caroli catastrófica,did:plc:qcvaygdrb52z2kzfma55fubn,sarah andrade e ana paula renault meu senhor #bbb,"['sarah', 'andrade', 'ana', 'paula', 'renault', 'senhor']",sarah andrade ana paula renault senhor
at://did:plc:33c7calnlogh6kejmfgvwb2n/app.bsky.feed.post/3mcbhc3na6c2u,bafyreiarmwhj5hmanc7llgge6mszlypw2gy5crxrlxs4lbarfw7zgxkbc4,"Chocada que a Sarah foi mesmo 
Corajosa viu

#bbb",2026-01-13 01:57:24.389000+00:00,0,0,0,2026-01-13 01:57:25.129000+00:00,asassaricando.bsky.social,Goldberry Bombadil - Sasa,did:plc:33c7calnlogh6kejmfgvwb2n,chocada que a sarah foi mesmo corajosa viu #bbb,"['chocada', 'sarah', 'corajosa', 'viu']",chocada sarah corajosa viu
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mcnbxqxjtu23,bafyreigsjpf72rjta5xpwgt46fcage7pqqk3ydtjtnsz6hrwcldcjpwcuy,"Sarah e Jonas fizeram a prova em 01:00
#BBB26 #BBB #RedeBBB",,0,1,2,2026-01-17 18:54:06.634000+00:00,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja,sarah e jonas fizeram a prova em 01 00 #bbb26 #bbb #redebbb,"['sarah', 'jonas', 'fizeram', 'prova']",sarah jonas fizeram prova
at://did:plc:h37mqwxucy6uiiyklvcocdq5/app.bsky.feed.post/3mcubplvmts2u,bafyreifhrgkzsz4jg457r5bd5r4mblnubcbw4lbi6t3zbqpw6m6pcnitlu,"sarah voltou pro bbb só pra terminar de se queimar, impressionante",2026-01-20 13:38:10.227000+00:00,0,0,1,2026-01-20 13:38:11.130000+00:00,starkou.lesbian.cat,bella 🍒 giyuu meu ômega,did:plc:h37mqwxucy6uiiyklvcocdq5,sarah voltou pro bbb só pra terminar de se queimar impressionante,"['sarah', 'voltou', 'terminar', 'queimar', 'impressionante']",sarah voltou terminar queimar impressionante
at://did:plc:gjtr3gbdqjutpao2yer3sh5e/app.bsky.feed.post/3mctaz6swbs2i,bafyreife5uwvr5jswkhv6mdrun3hpj3lmwri7cebxgfyzcupk2fhjcluye,"Uma delícia ter um BBB cheinho de gente pra gente detestar e eliminar com gosto 😍😍😍 Aline, Sarah, Jonas, Matheus, Edilson, Cowboy, Solange… Só fazer a fila pra sair um de cada vez. Tá faltando a foto pra deixar em p&b.",2026-01-20 03:52:58.572000+00:00,0,0,3,2026-01-20 03:52:59.231000+00:00,marcelahippe.bsky.social,Marcela Hippe,did:plc:gjtr3gbdqjutpao2yer3sh5e,uma delícia ter um bbb cheinho de gente pra gente detestar e eliminar com gosto aline sarah jonas matheus edilson cowboy solange só fazer a fila pra sair um de cada vez tá faltando a foto pra deixar em p b,"['delícia', 'ter', 'cheinho', 'gente', 'gente', 'detestar', 'eliminar', 'gosto', 'aline', 'sarah', 'jonas', 'matheus', 'edilson', 'cowboy', 'solange', 'fazer', 'fila', 'sair', 'vez', 'faltando', 'foto', 'deixar']",delícia ter cheinho gente gente detestar eliminar gosto aline sarah jonas matheus edilson cowboy solange fazer fila sair vez faltando foto deixar
